zone,param,timestamp,value
Okhla,humidity,2026-06-26 00:00:00,53.1
Okhla,humidity,2026-06-26 17:00:00,38.2
Okhla,humidity,2026-06-26 18:00:00,42.2
Okhla,humidity,2026-06-26 19:00:00,43.5
Okhla,humidity,2026-06-26 20:00:00,47.4
Okhla,humidity,2026-06-26 21:00:00,48.2
Okhla,humidity,2026-06-26 22:00:00,54.1
Okhla,humidity,2026-06-26 23:00:00,54.3
Okhla,humidity,2026-06-27 00:00:00,53.3
Okhla,humidity,2026-06-27 01:00:00,54.2
Okhla,humidity,2026-06-27 02:00:00,51.3
Okhla,humidity,2026-06-27 03:00:00,53.0
Okhla,humidity,2026-06-27 04:00:00,53.9
Okhla,humidity,2026-06-27 05:00:00,54.0
Okhla,humidity,2026-06-27 06:00:00,54.2
Okhla,humidity,2026-06-27 07:00:00,54.6
Okhla,humidity,2026-06-27 08:00:00,53.1
Okhla,humidity,2026-06-27 09:00:00,50.8
Okhla,humidity,2026-06-27 10:00:00,47.6
Okhla,humidity,2026-06-27 11:00:00,44.3
Okhla,humidity,2026-06-27 12:00:00,41.1
Okhla,humidity,2026-06-27 13:00:00,40.6
Okhla,humidity,2026-06-27 14:00:00,40.5
Okhla,humidity,2026-06-27 15:00:00,38.2
Okhla,humidity,2026-06-27 16:00:00,38.9
Okhla,humidity,2026-06-27 17:00:00,40.9
Okhla,humidity,2026-06-27 18:00:00,38.9
Okhla,humidity,2026-06-27 19:00:00,44.1
Okhla,humidity,2026-06-27 20:00:00,46.7
Okhla,humidity,2026-06-27 21:00:00,49.5
Okhla,humidity,2026-06-27 22:00:00,50.2
Okhla,humidity,2026-06-27 23:00:00,52.2
Okhla,humidity,2026-06-28 00:00:00,53.3
Okhla,humidity,2026-06-28 01:00:00,54.7
Okhla,humidity,2026-06-28 02:00:00,54.5
Okhla,humidity,2026-06-28 03:00:00,54.2
Okhla,humidity,2026-06-28 04:00:00,57.5
Okhla,humidity,2026-06-28 05:00:00,57.1
Okhla,humidity,2026-06-28 06:00:00,55.7
Okhla,humidity,2026-06-28 07:00:00,56.1
Okhla,humidity,2026-06-28 08:00:00,52.0
Okhla,humidity,2026-06-28 09:00:00,50.0
Okhla,humidity,2026-06-28 10:00:00,46.3
Okhla,humidity,2026-06-28 11:00:00,42.6
Okhla,humidity,2026-06-28 12:00:00,40.0
Okhla,humidity,2026-06-28 13:00:00,38.0
Okhla,humidity,2026-06-28 14:00:00,37.0
Okhla,humidity,2026-06-28 15:00:00,37.4
Okhla,humidity,2026-06-28 16:00:00,36.3
Okhla,humidity,2026-06-28 17:00:00,37.6
Okhla,humidity,2026-06-28 18:00:00,46.9
Okhla,humidity,2026-06-28 19:00:00,49.9
Okhla,humidity,2026-06-28 20:00:00,50.2
Okhla,humidity,2026-06-28 21:00:00,49.2
Okhla,humidity,2026-06-28 22:00:00,49.9
Okhla,humidity,2026-06-28 23:00:00,51.8
Okhla,humidity,2026-06-29 00:00:00,48.6
Okhla,humidity,2026-06-29 01:00:00,50.0
Okhla,humidity,2026-06-29 02:00:00,53.4
Okhla,humidity,2026-06-29 03:00:00,54.3
Okhla,humidity,2026-06-29 04:00:00,53.0
Okhla,humidity,2026-06-29 05:00:00,54.7
Okhla,humidity,2026-06-29 06:00:00,54.3
Okhla,humidity,2026-06-29 07:00:00,54.6
Okhla,humidity,2026-06-29 08:00:00,49.7
Okhla,humidity,2026-06-29 09:00:00,46.2
Okhla,humidity,2026-06-29 10:00:00,44.4
Okhla,humidity,2026-06-29 11:00:00,42.0
Okhla,humidity,2026-06-29 12:00:00,40.0
Okhla,humidity,2026-06-29 13:00:00,38.8
Okhla,humidity,2026-06-29 14:00:00,37.6
Okhla,humidity,2026-06-29 15:00:00,36.2
Okhla,humidity,2026-06-29 16:00:00,37.4
Okhla,humidity,2026-06-29 17:00:00,38.9
Okhla,humidity,2026-06-29 18:00:00,47.4
Okhla,humidity,2026-06-29 19:00:00,45.7
Okhla,humidity,2026-06-29 20:00:00,52.9
Okhla,humidity,2026-06-29 21:00:00,52.9
Okhla,humidity,2026-06-29 22:00:00,49.9
Okhla,humidity,2026-06-29 23:00:00,50.4
Okhla,humidity,2026-06-30 00:00:00,52.2
Okhla,humidity,2026-06-30 01:00:00,52.6
Okhla,humidity,2026-06-30 02:00:00,52.5
Okhla,humidity,2026-06-30 03:00:00,61.4
Okhla,humidity,2026-06-30 04:00:00,57.2
Okhla,humidity,2026-06-30 05:00:00,62.1
Okhla,humidity,2026-06-30 06:00:00,64.6
Okhla,humidity,2026-06-30 07:00:00,55.5
Okhla,humidity,2026-06-30 08:00:00,55.1
Okhla,humidity,2026-06-30 09:00:00,48.5
Okhla,humidity,2026-06-30 10:00:00,48.2
Okhla,humidity,2026-06-30 11:00:00,47.7
Okhla,humidity,2026-06-30 12:00:00,47.2
Okhla,humidity,2026-06-30 13:00:00,45.6
Okhla,humidity,2026-06-30 14:00:00,43.6
Okhla,humidity,2026-06-30 15:00:00,39.3
Okhla,humidity,2026-06-30 16:00:00,46.0
Okhla,humidity,2026-06-30 17:00:00,53.5
Okhla,humidity,2026-06-30 18:00:00,59.0
Okhla,humidity,2026-06-30 19:00:00,61.4
Okhla,humidity,2026-06-30 20:00:00,66.1
Okhla,humidity,2026-06-30 21:00:00,67.8
Okhla,humidity,2026-06-30 22:00:00,70.6
Okhla,humidity,2026-07-01 08:00:00,72.2
Okhla,humidity,2026-07-01 09:00:00,66.4
Okhla,humidity,2026-07-01 10:00:00,65.5
Okhla,humidity,2026-07-01 11:00:00,67.2
Okhla,humidity,2026-07-01 12:00:00,62.3
Okhla,humidity,2026-07-01 13:00:00,61.2
Okhla,humidity,2026-07-01 14:00:00,64.0
Okhla,humidity,2026-07-01 15:00:00,55.5
Okhla,humidity,2026-07-01 16:00:00,55.2
Okhla,humidity,2026-07-01 17:00:00,56.5
Okhla,humidity,2026-07-01 18:00:00,61.1
Okhla,humidity,2026-07-01 19:00:00,63.3
Okhla,humidity,2026-07-01 20:00:00,65.8
Okhla,humidity,2026-07-01 21:00:00,67.5
Okhla,humidity,2026-07-01 22:00:00,66.9
Okhla,humidity,2026-07-01 23:00:00,67.6
Okhla,humidity,2026-07-02 00:00:00,73.4
Okhla,humidity,2026-07-02 01:00:00,73.7
Okhla,humidity,2026-07-02 02:00:00,72.7
Okhla,humidity,2026-07-02 03:00:00,74.0
Okhla,humidity,2026-07-02 04:00:00,72.5
Okhla,humidity,2026-07-02 05:00:00,73.0
Okhla,humidity,2026-07-02 06:00:00,73.9
Okhla,humidity,2026-07-02 07:00:00,72.8
Okhla,humidity,2026-07-02 08:00:00,83.2
Okhla,humidity,2026-07-02 09:00:00,82.0
Okhla,humidity,2026-07-02 10:00:00,72.5
Okhla,humidity,2026-07-02 11:00:00,69.9
Okhla,humidity,2026-07-02 12:00:00,67.1
Okhla,humidity,2026-07-02 13:00:00,61.9
Okhla,humidity,2026-07-02 14:00:00,59.9
Okhla,humidity,2026-07-02 15:00:00,57.6
Okhla,humidity,2026-07-02 16:00:00,49.8
Okhla,humidity,2026-07-02 17:00:00,51.0
Okhla,humidity,2026-07-02 18:00:00,54.6
Okhla,humidity,2026-07-02 19:00:00,57.8
Okhla,humidity,2026-07-02 20:00:00,61.8
Okhla,humidity,2026-07-02 21:00:00,76.1
Okhla,humidity,2026-07-02 22:00:00,72.2
Okhla,humidity,2026-07-02 23:00:00,73.8
Okhla,humidity,2026-07-03 00:00:00,72.6
Okhla,humidity,2026-07-03 01:00:00,76.1
